temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
2010-04-12,Chhattisgarh,masoor,2010,43.28,23.25,0.0,0.31223,377.82,1.3656666666666666,366.93,0.4910699999999999
2010-04-13,Chhattisgarh,masoor,2010,43.41,24.49,0.0,0.31223,377.82,1.3656666666666666,366.9066666666667,0.4900366666666667
2010-04-14,Chhattisgarh,masoor,2010,42.54,24.02,0.0,0.31223,377.82,1.3656666666666666,366.8866666666667,0.48933
2010-04-15,Chhattisgarh,masoor,2010,43.09,22.88,0.21,0.31223,377.82,1.3656666666666666,366.85666666666674,0.5106633333333334
2010-04-16,Chhattisgarh,masoor,2010,43.63,23.17,0.0,0.31223,377.82,1.3656666666666666,366.83,0.4862733333333333
2010-04-17,Chhattisgarh,masoor,2010,43.66,23.97,0.02,0.31223,377.82,1.3656666666666666,366.81,0.4855666666666667
2010-04-18,Chhattisgarh,masoor,2010,43.71,26.08,0.0,0.31223,377.82,1.3656666666666666,366.7833333333333,0.4845233333333333
2010-04-19,Chhattisgarh,masoor,2010,43.05,26.07,0.0,0.31223,377.82,1.3656666666666666,366.7366666666667,0.48215
2010-04-20,Chhattisgarh,masoor,2010,42.91,25.76,0.39,0.31223,377.82,1.3656666666666666,366.7,0.48044
2010-04-21,Chhattisgarh,masoor,2010,43.2,25.52,0.0,0.31223,377.82,1.3656666666666666,366.6566666666667,0.4783966666666666
2010-04-22,Chhattisgarh,masoor,2010,42.92,25.33,0.07,0.31223,377.82,1.3656666666666666,366.62000000000006,0.4766566666666667
2010-04-23,Chhattisgarh,masoor,2010,43.03,25.01,0.0,0.31223,377.82,1.3656666666666666,366.5733333333333,0.4749366666666666
2010-04-24,Chhattisgarh,masoor,2010,42.22,24.77,0.93,0.31223,377.82,1.3656666666666666,366.5366666666667,0.47356
2010-04-25,Chhattisgarh,masoor,2010,42.5,23.1,0.02,0.31223,377.82,1.3656666666666666,366.48333333333335,0.4711333333333333
2010-04-26,Chhattisgarh,masoor,2010,42.52,23.75,3.07,0.31223,377.82,1.3656666666666666,366.43,0.4690399999999999
2010-04-27,Chhattisgarh,masoor,2010,42.66,24.85,0.05,0.31223,377.82,1.3656666666666666,366.3366666666666,0.4667566666666666
2010-04-28,Chhattisgarh,masoor,2010,42.73,25.73,0.0,0.31223,377.82,1.3656666666666666,366.2833333333333,0.46468
2010-04-29,Chhattisgarh,masoor,2010,41.66,25.04,0.81,0.31223,377.82,1.3656666666666666,366.0933333333333,0.4545766666666666
2010-04-30,Chhattisgarh,masoor,2010,41.01,25.42,0.25,0.31223,377.82,1.3656666666666666,366.00666666666666,0.4500833333333333
2010-05-01,Chhattisgarh,masoor,2010,39.52,24.5,0.61,0.31223,377.82,1.3656666666666666,365.91333333333336,0.4470066666666667
2010-05-02,Chhattisgarh,masoor,2010,40.16,24.78,0.37,0.31223,377.82,1.3656666666666666,365.87,0.44297
2010-05-03,Chhattisgarh,masoor,2010,40.79,24.55,0.0,0.31223,377.82,1.3656666666666666,365.8033333333333,0.4406366666666666
2010-05-04,Chhattisgarh,masoor,2010,40.29,23.19,1.81,0.31223,377.82,1.3656666666666666,365.7133333333333,0.4269333333333334
2010-05-05,Chhattisgarh,masoor,2010,41.03,24.51,0.41,0.31223,377.82,1.3656666666666666,365.6333333333334,0.42888
2010-05-06,Chhattisgarh,masoor,2010,42.16,22.24,0.86,0.31223,377.82,1.3656666666666666,365.5566666666667,0.4112
2010-05-07,Chhattisgarh,masoor,2010,41.78,23.65,1.03,0.31223,377.82,1.3656666666666666,365.4866666666667,0.40541
2010-05-08,Chhattisgarh,masoor,2010,41.81,23.02,2.02,0.31223,377.82,1.3656666666666666,365.43666666666667,0.4020366666666666
2010-05-09,Chhattisgarh,masoor,2010,42.95,24.81,0.01,0.31223,377.82,1.3656666666666666,365.3833333333334,0.3950366666666666
2010-05-10,Chhattisgarh,masoor,2010,43.46,26.08,0.0,0.31223,377.82,1.3656666666666666,365.32666666666665,0.3880366666666666
2010-05-11,Chhattisgarh,masoor,2010,43.77,26.01,0.0,0.31223,377.82,1.3656666666666666,365.2733333333333,0.3947
2010-05-12,Chhattisgarh,masoor,2010,44.39,25.35,0.0,0.31223,377.82,1.3656666666666666,365.2366666666667,0.3793666666666667
2010-05-13,Chhattisgarh,masoor,2010,44.46,25.15,0.0,0.31223,377.82,1.3656666666666666,364.9166666666667,0.3786666666666667
2010-05-14,Chhattisgarh,masoor,2010,44.19,25.7,0.81,0.31223,377.82,1.3656666666666666,364.8933333333334,0.376
2010-05-15,Chhattisgarh,masoor,2010,43.63,25.03,0.38,0.31223,377.82,1.3656666666666666,364.8866666666667,0.3756666666666666
2010-05-16,Chhattisgarh,masoor,2010,43.64,26.77,0.23,0.31223,377.82,1.3656666666666666,364.8633333333334,0.373
2010-05-17,Chhattisgarh,masoor,2010,44.58,27.25,0.74,0.31223,377.82,1.3656666666666666,364.8566666666666,0.3726666666666667
2010-05-18,Chhattisgarh,masoor,2010,44.39,27.35,0.04,0.31223,377.82,1.3656666666666666,364.8333333333333,0.37
2010-05-19,Chhattisgarh,masoor,2010,42.54,26.4,0.0,0.31223,377.82,1.3656666666666666,364.8033333333333,0.3673333333333333
2010-05-20,Chhattisgarh,masoor,2010,41.45,26.48,0.04,0.31223,377.82,1.3656666666666666,364.79,0.3666666666666667
2010-05-21,Chhattisgarh,masoor,2010,39.3,24.28,1.02,0.31223,377.82,1.3656666666666666,364.76,0.3636666666666666
2010-05-22,Chhattisgarh,masoor,2010,41.61,24.27,5.58,0.31223,377.82,1.3656666666666666,364.7466666666666,0.363
